pk_teuna_fikt,sug_tik,THUM_GEOGRAFI,SUG_DEREH,SEMEL_YISHUV,REHOV1,REHOV2,BAYIT,ZOMET_IRONI,KVISH1,KVISH2,KM,ZOMET_LO_IRONI,YEHIDA,SHNAT_TEUNA_x,HODESH_TEUNA_x,YOM_BE_HODESH,SHAA,SUG_YOM,YOM_LAYLA,YOM_BASHAVUA,RAMZOR,HUMRAT_TEUNA,SUG_TEUNA,ZURAT_DEREH,HAD_MASLUL,RAV_MASLUL,MEHIRUT_MUTERET,TKINUT,ROHAV,SIMUN_TIMRUR,TEURA,BAKARA,MEZEG_AVIR,PNE_KVISH,SUG_EZEM,MERHAK_EZEM,LO_HAZA,OFEN_HAZIYA,MEKOM_HAZIYA,KIVUN_HAZIYA,MAHOZ,NAFA,EZOR_TIVI,MAAMAD_MINIZIPALI,ZURAT_ISHUV,STATUS_IGUN,X,Y,MISPAR_REHEV_fikt,ZEHUT_fikt,SHNAT_TEUNA_y,HODESH_TEUNA_y,SUG_MEORAV,SHNAT_HOZAA,KVUZA_GIL,MIN,SUG_REHEV_NASA_LMS,EMZAE_BETIHUT,SEMEL_YISHUV_MEGURIM,HUMRAT_PGIA,SUG_NIFGA_LMS,PEULAT_NIFGA_LMS,KVUTZAT_OHLUSIYA_LMS,MAHOZ_MEGURIM,NAFA_MEGURIM,EZOR_TIVI_MEGURIM,MAAMAD_MINIZIPALI_MEGURIM,ZURAT_ISHUV_MEGURIM,SUG_TIK,ShimushBeAvizareyBetihut_LMS,PtiraMeuheret_LMS
2023071971,1,1,1,3000,5586,5128,,28480713,,,,,61,2023,1,23,85,4,5,2,1,3,2,8,0,3,1,1,2,3,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221708,636095,1,2,2023,1,1,2020,5,1,1,1,3000,0,0,8,2,1,11,111,0,12,1,,
2023071971,1,1,1,3000,5586,5128,,28480713,,,,,61,2023,1,23,85,4,5,2,1,3,2,8,0,3,1,1,2,3,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221708,636095,2,1,2023,1,3,0,6,2,1,1,3000,3,3,1,2,1,11,111,0,12,1,,
2023071971,1,1,1,3000,5586,5128,,28480713,,,,,61,2023,1,23,85,4,5,2,1,3,2,8,0,3,1,1,2,3,3,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,221708,636095,2,3,2023,1,2,2014,7,1,1,1,3000,3,2,1,2,1,11,111,0,12,1,,
2023071978,1,1,1,3000,4805,4827,,92872446,,,,,61,2023,2,23,53,4,1,5,0,3,2,8,1,0,1,1,5,3,1,1,9,1,9,9,9,0,0,9,1,11,111,0,12,1,222945,636341,1,1,2023,2,3,0,5,2,1,1,3000,3,3,2,1,1,11,111,0,12,1,,
2023071978,1,1,1,3000,4805,4827,,92872446,,,,,61,2023,2,23,53,4,1,5,0,3,2,8,1,0,1,1,5,3,1,1,9,1,9,9,9,0,0,9,1,11,111,0,12,1,222945,636341,1,4,2023,2,1,2022,5,1,1,1,3000,0,0,8,1,1,11,111,0,12,1,,
2023071978,1,1,1,3000,4805,4827,,92872446,,,,,61,2023,2,23,53,4,1,5,0,3,2,8,1,0,1,1,5,3,1,1,9,1,9,9,9,0,0,9,1,11,111,0,12,1,222945,636341,1,7,2023,2,3,0,4,2,1,1,3000,3,3,3,1,1,11,111,0,12,1,,
2023071978,1,1,1,3000,4805,4827,,92872446,,,,,61,2023,2,23,53,4,1,5,0,3,2,8,1,0,1,1,5,3,1,1,9,1,9,9,9,0,0,9,1,11,111,0,12,1,222945,636341,2,2,2023,2,3,0,9,2,1,1,3000,3,3,2,2,1,11,111,0,12,1,,
2023071978,1,1,1,3000,4805,4827,,92872446,,,,,61,2023,2,23,53,4,1,5,0,3,2,8,1,0,1,1,5,3,1,1,9,1,9,9,9,0,0,9,1,11,111,0,12,1,222945,636341,2,3,2023,2,2,1991,11,1,1,1,3000,3,2,1,2,1,11,111,0,12,1,,
2023071978,1,1,1,3000,4805,4827,,92872446,,,,,61,2023,2,23,53,4,1,5,0,3,2,8,1,0,1,1,5,3,1,1,9,1,9,9,9,0,0,9,1,11,111,0,12,1,222945,636341,2,5,2023,2,3,0,4,1,1,1,3000,3,3,3,2,1,11,111,0,12,1,,
2023071978,1,1,1,3000,4805,4827,,92872446,,,,,61,2023,2,23,53,4,1,5,0,3,2,8,1,0,1,1,5,3,1,1,9,1,9,9,9,0,0,9,1,11,111,0,12,1,222945,636341,2,6,2023,2,3,0,5,1,1,1,3000,3,3,1,2,1,11,111,0,12,1,,
2023071984,1,1,1,9600,161,237,,15680110,,,,,12,2023,7,8,79,4,1,7,1,3,2,9,0,2,3,1,3,3,11,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,208108,751804,1,2,2023,7,3,0,1,2,1,3,9600,3,3,2,1,3,31,311,0,16,1,,
2023071984,1,1,1,9600,161,237,,15680110,,,,,12,2023,7,8,79,4,1,7,1,3,2,9,0,2,3,1,3,3,11,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,208108,751804,1,4,2023,7,2,2005,8,2,1,1,9600,3,2,1,1,3,31,311,0,16,1,,
2023071984,1,1,1,9600,161,237,,15680110,,,,,12,2023,7,8,79,4,1,7,1,3,2,9,0,2,3,1,3,3,11,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,208108,751804,2,1,2023,7,3,0,9,2,1,1,8900,3,3,1,2,2,24,241,0,26,1,,
2023071984,1,1,1,9600,161,237,,15680110,,,,,12,2023,7,8,79,4,1,7,1,3,2,9,0,2,3,1,3,3,11,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,208108,751804,2,3,2023,7,3,0,3,1,1,1,8900,3,3,2,2,2,24,241,0,26,1,,
2023071984,1,1,1,9600,161,237,,15680110,,,,,12,2023,7,8,79,4,1,7,1,3,2,9,0,2,3,1,3,3,11,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,208108,751804,2,5,2023,7,2,1989,11,1,1,1,8900,3,2,1,2,2,24,241,0,26,1,,
2023072010,1,1,1,7400,323,201,,8380023,,,,,51,2023,7,17,77,4,1,2,0,3,5,8,0,3,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186526,693560,1,1,2023,7,2,2021,6,2,1,5,1247,3,2,1,1,3,32,323,0,16,1,,
2023072010,1,1,1,7400,323,201,,8380023,,,,,51,2023,7,17,77,4,1,2,0,3,5,8,0,3,1,1,2,3,1,5,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186526,693560,2,2,2023,7,1,2022,5,1,1,5,186,0,0,8,3,4,41,411,16,34,1,,
2023072018,1,1,1,6000,244,207,,2,,,,,12,2023,3,6,36,2,1,2,0,3,2,9,0,5,1,1,3,3,1,6,1,1,9,9,9,0,0,9,3,32,324,0,26,1,203340,703389,1,3,2023,3,1,1997,10,2,1,1,637,0,0,8,2,3,32,323,99,26,1,,
2023072018,1,1,1,6000,244,207,,2,,,,,12,2023,3,6,36,2,1,2,0,3,2,9,0,5,1,1,3,3,1,6,1,1,9,9,9,0,0,9,3,32,324,0,26,1,203340,703389,2,1,2023,3,3,0,6,2,1,1,6000,3,3,8,2,3,32,324,0,26,1,,
2023072018,1,1,1,6000,244,207,,2,,,,,12,2023,3,6,36,2,1,2,0,3,2,9,0,5,1,1,3,3,1,6,1,1,9,9,9,0,0,9,3,32,324,0,26,1,203340,703389,2,2,2023,3,2,2011,7,2,1,1,6000,3,2,1,2,3,32,324,0,26,1,,
2023072110,1,1,1,6100,414,925,,8940022,,,,,20,2023,6,29,83,4,5,5,9,2,1,8,3,0,1,1,3,3,3,7,1,1,9,9,9,3,1,9,5,51,512,0,13,1,183833,665571,0,2,2023,6,3,0,17,1,,5,6100,2,1,9,1,5,51,512,0,13,1,,
2023072110,1,1,1,6100,414,925,,8940022,,,,,20,2023,6,29,83,4,5,5,9,2,1,8,3,0,1,1,3,3,3,7,1,1,9,9,9,3,1,9,5,51,512,0,13,1,183833,665571,1,1,2023,6,1,2022,4,1,9,2,6100,0,0,8,1,5,51,512,0,13,1,,
2023072112,1,1,1,8300,925,134,,10270315,,,,,52,2023,2,28,50,4,1,3,1,2,2,8,0,3,3,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,177767,654860,1,2,2023,2,1,1980,14,2,1,1,2530,0,0,8,1,4,43,432,0,16,1,,
2023072112,1,1,1,8300,925,134,,10270315,,,,,52,2023,2,28,50,4,1,3,1,2,2,8,0,3,3,1,3,3,1,2,1,1,9,9,9,0,0,9,4,44,442,0,13,1,177767,654860,2,1,2023,2,2,1987,11,1,19,2,6200,2,4,1,1,5,51,513,0,14,1,,
2023072152,1,1,1,9600,236,161,,7870001,,,,,12,2023,10,8,67,4,1,1,1,3,2,8,0,2,1,1,5,4,11,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,207809,751484,1,1,2023,10,1,1993,11,1,1,1,9600,0,0,8,1,3,31,311,0,16,1,,
2023072152,1,1,1,9600,236,161,,7870001,,,,,12,2023,10,8,67,4,1,1,1,3,2,8,0,2,1,1,5,4,11,2,1,1,9,9,9,0,0,9,3,31,311,0,16,1,207809,751484,2,2,2023,10,2,2014,9,2,1,5,9600,3,2,1,1,3,31,311,0,16,1,,
2023072246,1,1,1,2730,,,,,,,,,51,2023,12,21,22,4,5,5,1,3,10,8,0,3,2,1,2,3,6,2,1,1,9,9,9,0,0,9,4,41,412,0,26,2,200809,685697,1,1,2023,12,2,1992,11,1,11,5,2730,3,2,1,2,4,41,412,0,26,1,,
2023072246,1,1,1,2730,,,,,,,,,51,2023,12,21,22,4,5,5,1,3,10,8,0,3,2,1,2,3,6,2,1,1,9,9,9,0,0,9,4,41,412,0,26,2,200809,685697,2,2,2023,12,1,2019,5,1,1,5,2730,0,0,8,2,4,41,412,0,26,1,,
2023072280,1,1,1,4000,195,274,,18160001,,,,,12,2023,2,19,89,4,5,1,1,3,2,8,3,0,1,1,5,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,203793,744193,1,1,2023,2,2,2020,6,2,1,5,9500,3,2,1,1,3,31,311,0,16,1,,
2023072280,1,1,1,4000,195,274,,18160001,,,,,12,2023,2,19,89,4,5,1,1,3,2,8,3,0,1,1,5,3,3,3,1,1,9,9,9,0,0,9,3,31,311,0,13,1,203793,744193,2,2,2023,2,2,2013,6,1,1,5,542,3,2,1,2,2,23,237,99,27,1,,
2023072327,1,1,1,8700,375,187,,10500006,,,,,51,2023,12,3,42,4,1,1,0,2,1,9,0,3,1,1,1,3,1,1,1,1,9,9,9,3,3,2,4,42,421,0,15,1,187310,677605,0,2,2023,12,3,0,14,2,,5,8700,2,1,9,1,4,42,421,0,15,1,1,
2023072327,1,1,1,8700,375,187,,10500006,,,,,51,2023,12,3,42,4,1,1,0,2,1,9,0,3,1,1,1,3,1,1,1,1,9,9,9,3,3,2,4,42,421,0,15,1,187310,677605,1,1,2023,12,1,2001,10,1,1,5,0,0,0,8,1,,99,,,,1,,
2023072332,1,1,1,6200,201,221,,7670023,,,,,20,2023,12,22,63,4,1,6,0,3,4,8,2,0,1,1,3,3,1,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176086,658928,1,1,2023,12,2,2008,7,2,9,2,481,3,4,1,2,2,22,222,0,26,1,,
2023072332,1,1,1,6200,201,221,,7670023,,,,,20,2023,12,22,63,4,1,6,0,3,4,8,2,0,1,1,3,3,1,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,176086,658928,2,2,2023,12,1,2011,7,1,1,5,6200,0,0,8,1,5,51,513,0,14,1,,
2023072357,1,1,1,70,157,147,,7690005,,,,,38,2023,12,24,73,4,5,1,0,3,1,8,0,5,1,1,4,3,8,7,1,1,9,9,9,3,3,1,6,61,613,0,13,1,167125,634862,0,1,2023,12,3,0,9,1,,5,0,3,1,9,1,,99,,,,1,,
2023072357,1,1,1,70,157,147,,7690005,,,,,38,2023,12,24,73,4,5,1,0,3,1,8,0,5,1,1,4,3,8,7,1,1,9,9,9,3,3,1,6,61,613,0,13,1,167125,634862,1,2,2023,12,1,2016,7,2,1,1,70,0,0,8,1,6,61,613,0,13,1,,
2023072408,1,1,1,2200,177,187,,7440003,,,,,34,2023,6,4,57,4,1,1,0,3,1,9,0,3,1,1,3,3,1,6,1,1,9,9,9,3,3,2,6,62,626,0,16,1,203245,553427,0,2,2023,6,3,0,10,2,,5,2200,3,1,9,1,6,62,626,0,16,1,,
2023072408,1,1,1,2200,177,187,,7440003,,,,,34,2023,6,4,57,4,1,1,0,3,1,9,0,3,1,1,3,3,1,6,1,1,9,9,9,3,3,2,6,62,626,0,16,1,203245,553427,1,1,2023,6,2,2018,5,2,1,5,2200,3,2,1,1,6,62,626,0,16,1,,
2023072421,1,1,1,7400,609,993,,9970053,,,,,51,2023,6,11,38,4,1,1,1,3,5,8,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186559,688281,1,1,2023,6,2,2008,8,1,1,5,7400,3,2,1,1,4,41,411,0,13,1,,
2023072421,1,1,1,7400,609,993,,9970053,,,,,51,2023,6,11,38,4,1,1,1,3,5,8,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186559,688281,1,2,2023,6,3,0,3,2,1,5,7400,3,3,8,1,4,41,411,0,13,1,,
2023072421,1,1,1,7400,609,993,,9970053,,,,,51,2023,6,11,38,4,1,1,1,3,5,8,0,3,3,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186559,688281,2,3,2023,6,1,2016,14,1,1,5,7400,0,0,8,1,4,41,411,0,13,1,,
2023072467,1,1,1,7800,104,102,,7660002,,,,,12,2023,6,20,32,4,1,3,0,3,2,8,2,0,1,1,3,3,1,5,1,1,9,9,9,0,0,9,3,32,324,99,16,1,197126,709576,1,2,2023,6,1,2003,8,1,1,1,7800,0,0,8,1,3,32,324,99,16,1,,
2023072467,1,1,1,7800,104,102,,7660002,,,,,12,2023,6,20,32,4,1,3,0,3,2,8,2,0,1,1,3,3,1,5,1,1,9,9,9,0,0,9,3,32,324,99,16,1,197126,709576,2,1,2023,6,2,1995,10,2,9,2,327,3,4,1,1,3,32,324,15,33,1,,
2023072517,1,1,1,6600,796,901,,8740056,,,,,20,2023,11,5,59,4,1,1,0,3,3,8,1,0,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178183,656537,1,1,2023,11,2,2022,4,1,1,1,6600,3,2,1,1,5,51,513,0,14,1,,
2023072517,1,1,1,6600,796,901,,8740056,,,,,20,2023,11,5,59,4,1,1,0,3,3,8,1,0,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178183,656537,1,3,2023,11,3,0,3,1,1,1,3000,3,3,1,1,1,11,111,0,12,1,,
2023072517,1,1,1,6600,796,901,,8740056,,,,,20,2023,11,5,59,4,1,1,0,3,3,8,1,0,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178183,656537,2,4,2023,11,1,2008,13,1,1,1,6200,0,0,8,3,5,51,513,0,14,1,,
2023072517,1,1,1,6600,796,901,,8740056,,,,,20,2023,11,5,59,4,1,1,0,3,3,8,1,0,1,1,2,3,1,1,1,1,9,9,9,0,0,9,5,51,513,0,14,1,178183,656537,3,2,2023,11,1,1998,9,1,1,1,6200,0,0,8,1,5,51,513,0,14,1,,
2023072520,1,1,1,9000,933,953,,350022,,,,,34,2023,10,19,38,4,1,5,0,3,2,9,9,0,0,0,0,5,11,5,9,9,9,9,9,0,0,9,6,62,623,0,13,1,180111,572022,1,1,2023,10,1,2023,4,2,1,5,700,0,0,8,1,6,61,611,33,31,1,,
2023072520,1,1,1,9000,933,953,,350022,,,,,34,2023,10,19,38,4,1,5,0,3,2,9,9,0,0,0,0,5,11,5,9,9,9,9,9,0,0,9,6,62,623,0,13,1,180111,572022,2,2,2023,10,2,2008,7,1,11,5,9000,3,2,1,1,6,62,623,0,13,1,,
2023072589,1,1,1,4000,301,306,,290211,,,,,11,2023,11,27,85,4,5,2,1,3,2,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201239,745528,1,1,2023,11,1,2020,5,1,1,5,8900,0,0,8,2,2,24,241,0,26,1,,
2023072589,1,1,1,4000,301,306,,290211,,,,,11,2023,11,27,85,4,5,2,1,3,2,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201239,745528,2,2,2023,11,2,2019,5,1,1,5,4000,3,2,1,1,3,31,311,0,13,1,,
2023072589,1,1,1,4000,301,306,,290211,,,,,11,2023,11,27,85,4,5,2,1,3,2,8,0,3,1,1,3,3,3,2,1,1,9,9,9,0,0,9,3,31,311,0,13,1,201239,745528,2,3,2023,11,3,0,5,1,1,5,4000,3,3,1,1,3,31,311,0,13,1,,
2023072674,1,1,1,8700,103,303,,8000002,,,,,51,2023,4,30,65,4,1,1,0,3,1,9,3,0,1,1,2,3,1,7,1,1,9,9,7,0,0,9,4,42,421,0,15,1,187008,676736,0,2,2023,4,3,0,16,1,,5,8700,3,1,9,1,4,42,421,0,15,1,,
2023072674,1,1,1,8700,103,303,,8000002,,,,,51,2023,4,30,65,4,1,1,0,3,1,9,3,0,1,1,2,3,1,7,1,1,9,9,7,0,0,9,4,42,421,0,15,1,187008,676736,1,1,2023,4,1,0,99,0,1,5,0,0,0,8,1,,99,,,,1,,
2023072682,1,1,1,8700,301,302,,160002,,,,,51,2023,11,6,88,4,5,2,9,2,2,9,3,0,1,1,2,3,3,7,1,1,9,9,9,0,0,9,4,42,421,0,15,1,186588,677831,1,2,2023,11,2,2020,5,1,9,5,6400,2,4,1,1,5,51,511,0,14,1,1,
2023072682,1,1,1,8700,301,302,,160002,,,,,51,2023,11,6,88,4,5,2,9,2,2,9,3,0,1,1,2,3,3,7,1,1,9,9,9,0,0,9,4,42,421,0,15,1,186588,677831,2,1,2023,11,1,1980,13,1,1,5,8700,0,0,8,1,4,42,421,0,15,1,,
2023072691,1,1,1,3000,1731,1737,,12670532,,,,,61,2023,4,21,62,4,1,6,1,3,2,9,3,0,6,1,2,5,11,2,9,5,9,9,9,0,0,9,1,11,111,0,12,1,221376,629226,1,2,2023,4,2,2019,5,1,1,1,3000,3,2,1,2,1,11,111,0,12,1,,
2023072691,1,1,1,3000,1731,1737,,12670532,,,,,61,2023,4,21,62,4,1,6,1,3,2,9,3,0,6,1,2,5,11,2,9,5,9,9,9,0,0,9,1,11,111,0,12,1,221376,629226,1,3,2023,4,3,0,5,1,1,5,3000,3,3,6,2,1,11,111,0,12,1,,
2023072691,1,1,1,3000,1731,1737,,12670532,,,,,61,2023,4,21,62,4,1,6,1,3,2,9,3,0,6,1,2,5,11,2,9,5,9,9,9,0,0,9,1,11,111,0,12,1,221376,629226,1,4,2023,4,3,0,4,1,1,5,3000,3,3,6,2,1,11,111,0,12,1,,
2023072691,1,1,1,3000,1731,1737,,12670532,,,,,61,2023,4,21,62,4,1,6,1,3,2,9,3,0,6,1,2,5,11,2,9,5,9,9,9,0,0,9,1,11,111,0,12,1,221376,629226,2,1,2023,4,2,1977,14,1,1,5,3000,3,2,1,2,1,11,111,0,12,1,,
2023072752,1,1,1,3000,1508,1526,,110522,,,,,61,2023,7,17,72,4,1,2,1,3,2,9,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220956,631162,1,2,2023,7,1,2004,9,1,12,1,3000,0,0,8,1,1,11,111,0,12,1,,
2023072752,1,1,1,3000,1508,1526,,110522,,,,,61,2023,7,17,72,4,1,2,1,3,2,9,3,0,1,1,2,3,1,2,1,1,9,9,9,0,0,9,1,11,111,0,12,1,220956,631162,2,1,2023,7,2,1996,10,1,1,1,7900,3,2,1,1,4,42,422,0,13,1,,
2023072782,1,1,1,8300,925,134,,10270315,,,,,52,2023,2,16,24,4,5,5,1,3,3,2,0,2,3,1,4,3,6,2,9,1,9,9,9,0,0,9,4,44,442,0,13,1,177767,654860,1,2,2023,2,2,2012,10,1,1,1,2660,3,2,1,1,4,44,441,0,15,1,,
2023072782,1,1,1,8300,925,134,,10270315,,,,,52,2023,2,16,24,4,5,5,1,3,3,2,0,2,3,1,4,3,6,2,9,1,9,9,9,0,0,9,4,44,442,0,13,1,177767,654860,2,1,2023,2,2,2011,12,1,1,1,8300,3,2,1,1,4,44,442,0,13,1,,
2023072842,1,1,1,9700,116,111,,22260002,,,,,51,2023,4,5,31,2,1,4,0,3,1,8,1,0,1,1,2,3,1,1,1,1,9,9,9,3,3,1,4,42,421,0,15,1,189951,673623,0,1,2023,4,3,0,15,2,,5,9700,3,1,9,1,4,42,421,0,15,1,,
2023072842,1,1,1,9700,116,111,,22260002,,,,,51,2023,4,5,31,2,1,4,0,3,1,8,1,0,1,1,2,3,1,1,1,1,9,9,9,3,3,1,4,42,421,0,15,1,189951,673623,1,2,2023,4,1,1977,15,2,1,1,9700,0,0,8,1,4,42,421,0,15,1,,
2023072908,1,1,1,4000,311,856,,10528,,,,,11,2023,12,21,74,4,5,5,1,3,2,8,3,0,1,1,3,3,3,2,9,1,9,9,9,0,0,9,3,31,311,0,13,1,200530,745721,1,1,2023,12,2,2022,12,2,1,1,6800,3,2,1,3,3,31,311,0,15,1,,
2023072908,1,1,1,4000,311,856,,10528,,,,,11,2023,12,21,74,4,5,5,1,3,2,8,3,0,1,1,3,3,3,2,9,1,9,9,9,0,0,9,3,31,311,0,13,1,200530,745721,2,2,2023,12,1,2018,5,1,1,1,504,0,0,8,2,2,24,241,99,27,1,,
2023072915,1,1,1,70,416,622,,9040335,,,,,38,2023,7,9,79,4,1,1,0,3,1,8,0,3,1,1,3,3,1,6,1,1,9,9,9,1,3,1,6,61,613,0,13,1,164849,631868,0,1,2023,7,3,0,10,2,,5,70,3,1,9,3,6,61,613,0,13,1,,
2023072915,1,1,1,70,416,622,,9040335,,,,,38,2023,7,9,79,4,1,1,0,3,1,8,0,3,1,1,3,3,1,6,1,1,9,9,9,1,3,1,6,61,613,0,13,1,164849,631868,1,2,2023,7,1,2011,7,1,1,1,70,0,0,8,1,6,61,613,0,13,1,,
2023072970,1,1,1,5000,2766,2965,,18560937,,,,,20,2023,6,8,93,4,5,5,1,3,1,5,0,3,1,1,2,3,3,2,1,1,9,9,9,3,3,9,5,51,511,0,13,1,181972,661416,0,2,2023,6,3,0,4,2,,5,5000,3,1,9,1,5,51,511,0,13,1,,
2023072970,1,1,1,5000,2766,2965,,18560937,,,,,20,2023,6,8,93,4,5,5,1,3,1,5,0,3,1,1,2,3,3,2,1,1,9,9,9,3,3,9,5,51,511,0,13,1,181972,661416,1,1,2023,6,1,2021,4,2,1,5,5000,0,0,8,1,5,51,511,0,13,1,,
2023072971,1,1,1,7900,,,,,,,,,51,2023,9,22,64,4,1,6,1,3,2,8,0,3,1,1,0,3,1,2,1,1,9,9,9,0,0,9,4,42,422,0,13,2,189424,665794,1,2,2023,9,1,1981,14,1,1,1,7900,0,0,8,1,4,42,422,0,13,1,,
2023072971,1,1,1,7900,,,,,,,,,51,2023,9,22,64,4,1,6,1,3,2,8,0,3,1,1,0,3,1,2,1,1,9,9,9,0,0,9,4,42,422,0,13,2,189424,665794,2,1,2023,9,2,2017,8,2,1,5,7900,3,2,1,3,4,42,422,0,13,1,,
2023073042,1,1,1,6800,323,667,,230006,,,,,12,2023,1,31,72,4,5,3,0,3,1,9,0,3,1,1,3,3,3,1,2,2,9,9,9,3,3,2,3,31,311,0,15,1,207416,745260,0,1,2023,1,3,0,11,1,,5,6800,3,1,9,1,3,31,311,0,15,1,,
2023073042,1,1,1,6800,323,667,,230006,,,,,12,2023,1,31,72,4,5,3,0,3,1,9,0,3,1,1,3,3,3,1,2,2,9,9,9,3,3,2,3,31,311,0,15,1,207416,745260,1,2,2023,1,1,1998,9,1,1,5,435,0,0,8,1,4,43,432,30,33,1,,
2023073073,1,1,1,5000,271,197,,23850114,,,,,20,2023,11,28,96,4,5,3,1,3,2,8,3,0,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180261,668630,1,1,2023,11,2,2002,8,1,1,1,5000,3,2,1,1,5,51,511,0,13,1,,
2023073073,1,1,1,5000,271,197,,23850114,,,,,20,2023,11,28,96,4,5,3,1,3,2,8,3,0,1,1,3,3,3,2,1,1,9,9,9,0,0,9,5,51,511,0,13,1,180261,668630,2,2,2023,11,1,2006,9,2,1,5,5000,0,0,8,1,5,51,511,0,13,1,,
2023073095,1,1,1,7200,212,210,,17800001,,,,,52,2023,1,16,60,4,1,2,0,3,2,8,0,3,1,1,5,2,1,5,1,1,9,9,9,0,0,9,4,44,442,0,15,1,180747,647966,1,1,2023,1,2,2014,6,2,1,5,7200,3,2,1,1,4,44,442,0,15,1,,
2023073095,1,1,1,7200,212,210,,17800001,,,,,52,2023,1,16,60,4,1,2,0,3,2,8,0,3,1,1,5,2,1,5,1,1,9,9,9,0,0,9,4,44,442,0,15,1,180747,647966,2,2,2023,1,2,1989,12,2,1,5,0,3,2,1,1,,99,,,,1,,
2023073112,1,1,1,7400,609,608,,9800033,,,,,51,2023,10,8,51,4,1,1,1,3,2,9,0,2,1,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186538,690802,1,2,2023,10,3,0,2,1,1,1,7400,3,3,2,1,4,41,411,0,13,1,1,
2023073112,1,1,1,7400,609,608,,9800033,,,,,51,2023,10,8,51,4,1,1,1,3,2,9,0,2,1,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186538,690802,1,3,2023,10,3,0,7,2,1,1,7400,3,3,1,1,4,41,411,0,13,1,,
2023073112,1,1,1,7400,609,608,,9800033,,,,,51,2023,10,8,51,4,1,1,1,3,2,9,0,2,1,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186538,690802,1,4,2023,10,3,0,1,1,1,3,7400,3,3,2,1,4,41,411,0,13,1,,
2023073112,1,1,1,7400,609,608,,9800033,,,,,51,2023,10,8,51,4,1,1,1,3,2,9,0,2,1,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186538,690802,1,5,2023,10,3,0,2,2,1,1,7400,3,3,2,1,4,41,411,0,13,1,,
2023073112,1,1,1,7400,609,608,,9800033,,,,,51,2023,10,8,51,4,1,1,1,3,2,9,0,2,1,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186538,690802,1,6,2023,10,1,2008,7,1,1,5,7400,0,0,8,1,4,41,411,0,13,1,,
2023073112,1,1,1,7400,609,608,,9800033,,,,,51,2023,10,8,51,4,1,1,1,3,2,9,0,2,1,1,4,3,1,2,1,1,9,9,9,0,0,9,4,41,411,0,13,1,186538,690802,2,1,2023,10,1,1966,16,1,1,1,7400,0,0,8,1,4,41,411,0,13,1,,
2023073135,1,1,1,70,392,622,,9190335,,,,,38,2023,1,21,63,4,1,7,0,3,8,5,0,3,1,1,3,3,1,6,1,1,3,9,9,0,0,9,6,61,613,0,13,1,165435,631529,1,1,2023,1,2,2019,5,1,1,5,70,3,2,1,3,6,61,613,0,13,1,,
2023073265,1,1,1,7900,362,957,,17220001,,,,,51,2023,2,21,66,4,1,3,9,3,1,9,0,5,1,1,2,3,1,7,1,1,9,9,9,3,3,2,4,42,422,0,13,1,187254,665938,0,2,2023,2,3,0,16,2,,5,7900,3,1,9,1,4,42,422,0,13,1,1,
2023073265,1,1,1,7900,362,957,,17220001,,,,,51,2023,2,21,66,4,1,3,9,3,1,9,0,5,1,1,2,3,1,7,1,1,9,9,9,3,3,2,4,42,422,0,13,1,187254,665938,1,1,2023,2,1,2020,6,2,1,5,9400,0,0,8,1,4,42,422,0,16,1,,
